assignment,is_actual,pre_mean,post_mean
宮城:1978|新潟:1982|山形:1978|山梨:1975|長野:1981|秋田:1977,0,0.36661005298711674,0.33086109672129616
宮城:1978|新潟:1982|山形:1978|山梨:1977|長野:1975|秋田:1981,0,0.04507285941919203,0.4379886107175167
宮城:1978|新潟:1982|山形:1978|山梨:1977|長野:1981|秋田:1975,0,0.498720547372958,0.47482430712260015
宮城:1978|新潟:1982|山形:1978|山梨:1981|長野:1975|秋田:1977,0,0.022851349719788774,0.37022094675083195
宮城:1978|新潟:1982|山形:1978|山梨:1981|長野:1977|秋田:1975,0,0.2686259502035645,0.4979767901808351
宮城:1978|新潟:1982|山形:1981|山梨:1975|長野:1977|秋田:1978,0,-0.048207703237298206,0.166461538458946
宮城:1978|新潟:1982|山形:1981|山梨:1975|長野:1978|秋田:1977,0,0.09236033873936984,0.2530389112267695
宮城:1978|新潟:1982|山形:1981|山梨:1977|長野:1975|秋田:1978,0,-0.16187180933522924,0.18266890543025208
宮城:1978|新潟:1982|山形:1981|山梨:1977|長野:1978|秋田:1975,0,0.22447083312521254,0.3970021216280821
宮城:1978|新潟:1982|山形:1981|山梨:1978|長野:1975|秋田:1977,0,-0.18534584660653053,0.15372894750481203
宮城:1978|新潟:1982|山形:1981|山梨:1978|長野:1977|秋田:1975,0,0.06042875387723746,0.28148479093481266
宮城:1981|新潟:1975|山形:1977|山梨:1978|長野:1978|秋田:1982,0,-0.8806361465892698,-0.12506542819595845
宮城:1981|新潟:1975|山形:1977|山梨:1978|長野:1982|秋田:1978,0,-0.7134914507417509,-0.21093811520369377
宮城:1981|新潟:1975|山形:1977|山梨:1982|長野:1978|秋田:1978,0,-0.7642884212350153,-0.038260460245321475
宮城:1981|新潟:1975|山形:1978|山梨:1977|長野:1978|秋田:1982,0,-0.3545231955590955,0.3604321521368012
宮城:1981|新潟:1975|山形:1978|山梨:1977|長野:1982|秋田:1978,0,-0.18737849971159254,0.2745594651290563
宮城:1981|新潟:1975|山形:1978|山梨:1978|長野:1977|秋田:1982,0,-0.5185652748070562,0.24491482144354926
宮城:1981|新潟:1975|山形:1978|山梨:1978|長野:1982|秋田:1977,0,-0.2108525369828762,0.24561950720363568
宮城:1981|新潟:1975|山形:1978|山梨:1982|長野:1977|秋田:1978,0,-0.4022175494528129,0.33171978939417096
宮城:1981|新潟:1975|山形:1978|山梨:1982|長野:1978|秋田:1977,0,-0.26164950747615406,0.41829716216199025
宮城:1981|新潟:1975|山形:1982|山梨:1977|長野:1978|秋田:1978,0,-0.4239793413025089,0.2346392283708014
宮城:1981|新潟:1975|山形:1982|山梨:1978|長野:1977|秋田:1978,0,-0.5880214205504776,0.11912189767752944
宮城:1981|新潟:1975|山形:1982|山梨:1978|長野:1978|秋田:1977,0,-0.4474533785738081,0.20569927044535985
宮城:1981|新潟:1977|山形:1975|山梨:1978|長野:1978|秋田:1982,0,-0.28427039380267166,0.43987400436520335
宮城:1981|新潟:1977|山形:1975|山梨:1978|長野:1982|秋田:1978,0,-0.11712569795515826,0.35400131735746976
宮城:1981|新潟:1977|山形:1975|山梨:1982|長野:1978|秋田:1978,0,-0.16792266844842582,0.5266789723158369
宮城:1981|新潟:1977|山形:1978|山梨:1975|長野:1978|秋田:1982,0,-0.20201580937733601,0.3557960282082816
宮城:1981|新潟:1977|山形:1978|山梨:1975|長野:1982|秋田:1978,0,-0.03487111352982708,0.2699233412005372
宮城:1981|新潟:1977|山形:1978|山梨:1978|長野:1975|秋田:1982,0,-0.4797219947232386,0.2564860644863227
宮城:1981|新潟:1977|山形:1978|山梨:1978|長野:1982|秋田:1975,0,0.07376534358472088,0.38494659367642065
宮城:1981|新潟:1977|山形:1978|山梨:1982|長野:1975|秋田:1978,0,-0.36337426936898076,0.3432910324369598
宮城:1981|新潟:1977|山形:1978|山梨:1982|長野:1978|秋田:1975,0,0.0229683730914441,0.5576242486347744
宮城:1981|新潟:1977|山形:1982|山梨:1975|長野:1978|秋田:1978,0,-0.2714719551207544,0.2300031044422741
宮城:1981|新潟:1977|山形:1982|山梨:1978|長野:1975|秋田:1978,0,-0.5491781404666455,0.13069314072032467
宮城:1981|新潟:1977|山形:1982|山梨:1978|長野:1978|秋田:1975,0,-0.16283549800620048,0.3450263569181545
宮城:1981|新潟:1978|山形:1975|山梨:1977|長野:1978|秋田:1982,0,-0.04395374037401361,0.6573758495792855
宮城:1981|新潟:1978|山形:1975|山梨:1977|長野:1982|秋田:1978,0,0.12319095547349553,0.5715031625715481
宮城:1981|新潟:1978|山形:1975|山梨:1978|長野:1977|秋田:1982,0,-0.20799581962197175,0.5418585188860354
宮城:1981|新潟:1978|山形:1975|山梨:1978|長野:1982|秋田:1977,0,0.09971691820219857,0.5425632046461116
宮城:1981|新潟:1978|山形:1975|山梨:1982|長野:1977|秋田:1978,0,-0.09164809426773912,0.6286634868366483
宮城:1981|新潟:1978|山形:1975|山梨:1982|長野:1978|秋田:1977,0,0.04891994770892315,0.7152408596044695
宮城:1981|新潟:1978|山形:1977|山梨:1975|長野:1978|秋田:1982,0,-0.487812106978847,0.08780029308960802
宮城:1981|新潟:1978|山形:1977|山梨:1975|長野:1982|秋田:1978,0,-0.3206674111313344,0.0019276060818694415
宮城:1981|新潟:1978|山形:1977|山梨:1978|長野:1975|秋田:1982,0,-0.7655182923247441,-0.011509670632351062
宮城:1981|新潟:1978|山形:1977|山梨:1978|長野:1982|秋田:1975,0,-0.21203095401679745,0.11695085855773851
宮城:1981|新潟:1978|山形:1977|山梨:1982|長野:1975|秋田:1978,0,-0.6491705669705159,0.07529529731826062
宮城:1981|新潟:1978|山形:1977|山梨:1982|長野:1978|秋田:1975,0,-0.26282792451006315,0.28962851351610164
宮城:1981|新潟:1978|山形:1978|山梨:1975|長野:1977|秋田:1982,0,-0.12574123519664507,0.4577805427291054
宮城:1981|新潟:1978|山形:1978|山梨:1975|長野:1982|秋田:1977,0,0.18197150262753864,0.45848522848919376
宮城:1981|新潟:1978|山形:1978|山梨:1977|長野:1975|秋田:1982,0,-0.23940534129457952,0.4739879097004135
宮城:1981|新潟:1978|山形:1978|山梨:1977|長野:1982|秋田:1975,0,0.3140819970133754,0.6024484388905027
宮城:1981|新潟:1978|山形:1978|山梨:1982|長野:1975|秋田:1977,0,-0.14653165321162684,0.5318529197256047
宮城:1981|新潟:1978|山形:1978|山梨:1982|長野:1977|秋田:1975,0,0.09924294727213352,0.6596087631556005
宮城:1981|新潟:1978|山形:1982|山梨:1975|長野:1977|秋田:1978,0,-0.19519738094006003,0.3319876189630945
宮城:1981|新潟:1978|山形:1982|山梨:1975|長野:1978|秋田:1977,0,-0.05462933896339843,0.41856499173091266
宮城:1981|新潟:1978|山形:1982|山梨:1977|長野:1975|秋田:1978,0,-0.30886148703798544,0.34819498593441495
宮城:1981|新潟:1978|山形:1982|山梨:1977|長野:1978|秋田:1975,0,0.07748115542245519,0.5625282021322431
宮城:1981|新潟:1978|山形:1982|山梨:1978|長野:1975|秋田:1977,0,-0.3323355243092804,0.31925502800897393
宮城:1981|新潟:1978|山形:1982|山梨:1978|長野:1977|秋田:1975,0,-0.08656092382551768,0.44701087143897184
宮城:1981|新潟:1982|山形:1975|山梨:1977|長野:1978|秋田:1978,0,-0.04657579766539365,0.4926298807038076
宮城:1981|新潟:1982|山形:1975|山梨:1978|長野:1977|秋田:1978,0,-0.21061787691335157,0.3771125500105642
宮城:1981|新潟:1982|山形:1975|山梨:1978|長野:1978|秋田:1977,0,-0.07004983493668664,0.4636899227783778
宮城:1981|新潟:1982|山形:1977|山梨:1975|長野:1978|秋田:1978,0,-0.4904341642702352,-0.07694567578587497
宮城:1981|新潟:1982|山形:1977|山梨:1978|長野:1975|秋田:1978,0,-0.7681403496161282,-0.17625563950782472
宮城:1981|新潟:1982|山形:1977|山梨:1978|長野:1978|秋田:1975,0,-0.38179770715567724,0.038077576690006436
宮城:1981|新潟:1982|山形:1978|山梨:1975|長野:1977|秋田:1978,0,-0.1283632924880395,0.2930345738536137
宮城:1981|新潟:1982|山形:1978|山梨:1975|長野:1978|秋田:1977,0,0.012204749488643122,0.37961194662144754
宮城:1981|新潟:1982|山形:1978|山梨:1977|長野:1975|秋田:1978,0,-0.24202739858595906,0.3092419408249345
宮城:1981|新潟:1982|山形:1978|山梨:1977|長野:1978|秋田:1975,0,0.14431524387448125,0.5235751570227581
宮城:1981|新潟:1982|山形:1978|山梨:1978|長野:1975|秋田:1977,0,-0.2655014358572623,0.2803019828994939
宮城:1981|新潟:1982|山形:1978|山梨:1978|長野:1977|秋田:1975,0,-0.019726835373481102,0.4080578263294974
宮城:1982|新潟:1975|山形:1977|山梨:1978|長野:1978|秋田:1981,0,-0.9006907061370262,-0.1469237016365579
宮城:1982|新潟:1975|山形:1977|山梨:1978|長野:1981|秋田:1978,0,-0.8333856606437063,-0.32442122142929686
宮城:1982|新潟:1975|山形:1977|山梨:1981|長野:1978|秋田:1978,0,-0.899438178565145,-0.1857514076778106
宮城:1982|新潟:1975|山形:1978|山梨:1977|長野:1978|秋田:1981,0,-0.3745777551068446,0.3385738786962195
宮城:1982|新潟:1975|山形:1978|山梨:1977|長野:1981|秋田:1978,0,-0.30727270961353154,0.1610763589034648
宮城:1982|新潟:1975|山形:1978|山梨:1978|長野:1977|秋田:1981,0,-0.5386198343548186,0.22305654800294958
宮城:1982|新潟:1975|山形:1978|山梨:1978|長野:1981|秋田:1977,0,-0.33074674688481925,0.13213640097803972
宮城:1982|新潟:1975|山形:1978|山梨:1981|長野:1977|秋田:1978,0,-0.5373673067829352,0.18422884196169098
宮城:1982|新潟:1975|山形:1978|山梨:1981|長野:1978|秋田:1977,0,-0.3967992648062667,0.2708062147295097
宮城:1982|新潟:1975|山形:1981|山梨:1977|長野:1978|秋田:1978,0,-0.5815224238612747,0.08325417340894578
宮城:1982|新潟:1975|山形:1981|山梨:1978|長野:1977|秋田:1978,0,-0.7455645031092358,-0.03226315728431729
宮城:1982|新潟:1975|山形:1981|山梨:1978|長野:1978|秋田:1977,0,-0.6049964611325643,0.05431421548351369
宮城:1982|新潟:1977|山形:1975|山梨:1978|長野:1978|秋田:1981,0,-0.3043249533504266,0.41801573092461086
宮城:1982|新潟:1977|山形:1975|山梨:1978|長野:1981|秋田:1978,0,-0.23701990785710586,0.24051821113187255
宮城:1982|新潟:1977|山形:1975|山梨:1981|長野:1978|秋田:1978,0,-0.3030724257785549,0.37918802488334785
宮城:1982|新潟:1977|山形:1978|山梨:1975|長野:1978|秋田:1981,0,-0.22207036892509566,0.3339377547676764
宮城:1982|新潟:1977|山形:1978|山梨:1975|長野:1981|秋田:1978,0,-0.15476532343177077,0.15644023497493878
宮城:1982|新潟:1977|山形:1978|山梨:1978|長野:1975|秋田:1981,0,-0.4997765542709867,0.23462779104573145
宮城:1982|新潟:1977|山形:1978|山梨:1978|長野:1981|秋田:1975,0,-0.04612886631722805,0.27146348745081156
宮城:1982|新潟:1977|山形:1978|山梨:1981|長野:1975|秋田:1978,0,-0.4985240266990903,0.19580008500449117
宮城:1982|新潟:1977|山形:1978|山梨:1981|長野:1978|秋田:1975,0,-0.11218138423865351,0.4101333012023186
宮城:1982|新潟:1977|山形:1981|山梨:1975|長野:1978|秋田:1978,0,-0.42901503767951066,0.07861804948042121
宮城:1982|新潟:1977|山形:1981|山梨:1978|長野:1975|秋田:1978,0,-0.7067212230254062,-0.020691914241529344
宮城:1982|新潟:1977|山形:1981|山梨:1978|長野:1978|秋田:1975,0,-0.32037858056496277,0.19364130195630144
宮城:1982|新潟:1978|山形:1975|山梨:1977|長野:1978|秋田:1981,0,-0.06400829992178036,0.6355175761386826
宮城:1982|新潟:1978|山形:1975|山梨:1977|長野:1981|秋田:1978,0,0.003296745571541954,0.45802005634594356
宮城:1982|新潟:1978|山形:1975|山梨:1978|長野:1977|秋田:1981,0,-0.2280503791697468,0.5200002454454233
宮城:1982|新潟:1978|山形:1975|山梨:1978|長野:1981|秋田:1977,0,-0.02017729169974853,0.4290800984205098
宮城:1982|新潟:1978|山形:1975|山梨:1981|長野:1977|秋田:1978,0,-0.22679785159785756,0.48117253940417454
宮城:1982|新潟:1978|山形:1975|山梨:1981|長野:1978|秋田:1977,0,-0.08622980962117928,0.5677499121720054
宮城:1982|新潟:1978|山形:1977|山梨:1975|長野:1978|秋田:1981,0,-0.507866666526612,0.06594201964900136
宮城:1982|新潟:1978|山形:1977|山梨:1975|長野:1981|秋田:1978,0,-0.44056162103326413,-0.11155550014371286
宮城:1982|新潟:1978|山形:1977|山梨:1978|長野:1975|秋田:1981,0,-0.785572851872511,-0.033367944072949955
宮城:1982|新潟:1978|山形:1977|山梨:1978|長野:1981|秋田:1975,0,-0.3319251639187409,0.0034677523321359556
宮城:1982|新潟:1978|山形:1977|山梨:1981|長野:1975|秋田:1978,0,-0.7843203243006082,-0.07219565011418896
宮城:1982|新潟:1978|山形:1977|山梨:1981|長野:1978|秋田:1975,0,-0.39797768184017446,0.14213756608363132
宮城:1982|新潟:1978|山形:1978|山梨:1975|長野:1977|秋田:1981,0,-0.14579579474441232,0.4359222692884963
宮城:1982|新潟:1978|山形:1978|山梨:1975|長野:1981|秋田:1977,0,0.06207729272559116,0.3450021222635905
宮城:1982|新潟:1978|山形:1978|山梨:1977|長野:1975|秋田:1981,0,-0.25945990084235765,0.45212963625979724
宮城:1982|新潟:1978|山形:1978|山梨:1977|長野:1981|秋田:1975,0,0.19418778711143814,0.4889653326649101
宮城:1982|新潟:1978|山形:1978|山梨:1981|長野:1975|秋田:1977,0,-0.28168141054173634,0.38436197229313884
宮城:1982|新潟:1978|山形:1978|山梨:1981|長野:1977|秋田:1975,0,-0.0359068100579775,0.5121178157231214
宮城:1982|新潟:1978|山形:1981|山梨:1975|長野:1977|秋田:1978,0,-0.3527404634988168,0.18060256400125055
宮城:1982|新潟:1978|山形:1981|山梨:1975|長野:1978|秋田:1977,0,-0.2121724215221558,0.26717993676906976
宮城:1982|新潟:1978|山形:1981|山梨:1977|長野:1975|秋田:1978,0,-0.4664045695967533,0.19680993097255273
宮城:1982|新潟:1978|山形:1981|山梨:1977|長野:1978|秋田:1975,0,-0.08006192713631735,0.4111431471703763
宮城:1982|新潟:1978|山形:1981|山梨:1978|長野:1975|秋田:1977,0,-0.48987860686804524,0.16786997304712412
宮城:1982|新潟:1978|山形:1981|山梨:1978|長野:1977|秋田:1975,0,-0.2441040063842834,0.295625816477119
宮城:1982|新潟:1981|山形:1975|山梨:1977|長野:1978|秋田:1978,0,-0.3150232994052632,0.2393149082688944
宮城:1982|新潟:1981|山形:1975|山梨:1978|長野:1977|秋田:1978,0,-0.4790653786532158,0.12379757757564756
宮城:1982|新潟:1981|山形:1975|山梨:1978|長野:1978|秋田:1977,0,-0.3384973366765501,0.21037495034346676
宮城:1982|新潟:1981|山形:1977|山梨:1975|長野:1978|秋田:1978,0,-0.7588816660100733,-0.3302606482207691
宮城:1982|新潟:1981|山形:1977|山梨:1978|長野:1975|秋田:1978,0,-1.036587851355982,-0.429570611942728
宮城:1982|新潟:1981|山形:1977|山梨:1978|長野:1978|秋田:1975,0,-0.6502452088955405,-0.21523739574490397
宮城:1982|新潟:1981|山形:1978|山梨:1975|長野:1977|秋田:1978,0,-0.3968107942278663,0.0397196014187336
宮城:1982|新潟:1981|山形:1978|山梨:1975|長野:1978|秋田:1977,0,-0.2562427522512094,0.12629697418655178
宮城:1982|新潟:1981|山形:1978|山梨:1977|長野:1975|秋田:1978,0,-0.510474900325812,0.05592696839002815
宮城:1982|新潟:1981|山形:1978|山梨:1977|長野:1978|秋田:1975,0,-0.12413225786536593,0.27026018458786283
宮城:1982|新潟:1981|山形:1978|山梨:1978|長野:1975|秋田:1977,0,-0.5339489375970892,0.02698701046461621
宮城:1982|新潟:1981|山形:1978|山梨:1978|長野:1977|秋田:1975,0,-0.28817433711333207,0.1547428538946048
